i,j
174,392
262,56
548,818
174,300
562,620
584,826
659,44
626,620
270,842
624,384
258,528
296,842
308,124
626,360
776,554
148,56
548,56
292,702
662,659
90,276
462,458
292,376
64,842
674,470
462,300
90,36
694,288
678,124
694,392
90,842
316,124
90,724
270,694
258,764
776,440
308,826
212,670
108,842
678,276
16,764
332,344
212,156
296,276
776,276
132,76
674,804
694,203
706,50
674,752
28,659
316,704
28,616
262,344
678,724
212,84
580,410
796,566
20,842
316,826
270,716
132,566
270,528
678,56
706,422
270,404
798,826
28,124
136,276
275,410
90,40
674,246
16,410
520,842
28,203
796,826
583,608
674,170
796,862
28,752
28,348
136,616
678,40
426,748
796,768
296,50
20,340
674,364
316,702
20,528
108,404
108,180
28,212
583,580
270,484
674,528
275,276
674,208
108,156
662,328
20,604
64,566
583,36
16,50
332,392
108,616
674,203
275,826
659,212
16,554
16,276
626,702
662,392
659,208
706,634
678,608
426,764
262,124
662,124
626,36
64,214
426,324
275,12
583,214
678,842
108,40
706,608
662,388
626,826
316,554
678,566
20,784
20,620
332,484
108,800
624,724
796,40
882,242
296,566
262,702
262,300
132,508
584,643
275,414
262,682
584,702
426,528
20,826
624,740
776,36
132,276
426,392
776,40
262,528
16,124
426,72
626,566
583,344
583,40
584,410
520,788
776,242
659,12
426,566
584,566
584,792
624,324
662,276
174,50
796,388
796,724
659,203
624,120
584,208
882,752
275,818
798,608
659,52
262,842
796,764
275,634
659,392
583,528
332,44
262,752
64,826
624,276
626,32
132,478
332,780
583,360
520,392
882,344
798,242
174,450
64,608
316,36
678,214
316,276
776,16
132,192
174,124
296,36
296,344
776,882
16,882
296,528
132,724
174,784
132,686
316,328
796,231
262,620
882,818
882,776
16,710
16,372
580,764
776,634
580,36
626,704
64,528
520,764
626,768
580,566
64,458
64,764
132,458
626,458
583,320
583,208
520,348
624,270
520,834
585,616
585,50
64,516
64,170
64,48
798,702
296,410
520,276
585,348
585,768
580,724
580,276
520,124
798,566
580,50
296,208
798,422
580,702
798,36
798,276
580,528
798,398
585,410
798,268
585,40
585,76
585,450
585,208
585,704
585,558
585,360
